id,screen_name,followers_count,friends_count,status_count,description,label
114340811,jackson_joshua,769,1982,63,,1
114806684,Pri_Panter,97,406,18,,1
115192196,Marysoll_Cooper,127,889,19,msn: marysol_cooper@hotmail.com,1
115494144,sonheialto,589,1502,51,Os mais h\xe1beis na arte de sonhar s\xe3o sem d\xfavida tamb\xe9m os mais h\xe1beis na arte de realizar seus sonhos.,1
115673051,nazatedesco,680,2000,43,Aceita uma tesourada?,1
115950765,Leparisio,631,1585,61,,1
116016837,20caio_lima20,279,801,75,,1
116371716,maurolindenberg,1009,1974,13,,1
116644606,dantonyy,1357,2001,169,estreando twitter *-*,1
117166638,ggg22,91,381,21,,1
117281140,cb4you,500,495,4554,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",1
117318786,MedHealthToday,4670,4717,9,Bringing you the information about recent medical breakthroughs and medical advise.,1
117320084,HottMusicNews,3534,3901,8,Experienced music reporter and archiver.  Bringing you the latest music news and exclusive tracks.,1
120920330,platilloeventos,485,1341,4,"Somos a PLATILLO EVENTOS, Festas, Eventos em geral. Loca\xe7\xf5es de Som, Luz, Proje\xe7\xe3o e DJ'S. Entre em contato comigo no e-mail robson@platillo.com.br",1
2355955040,PrizeCrazy66450,86,78,716,NOTICE TO WINNERS: A unique prize code is necessary to enter our private contest. Click the link below:,1
2368624550,Prizetopia43484,87,79,779,NOTICE TO WINNERS: A unique invite code is needed 2 enter our private sweeps. Click the link below:,1
2355950858,TweetWin57918,89,97,753,NOTICE TO WINNERS: A unique invitation code is necessary 2 enter our private sweeps. Click the link below:,1
2357744766,Prizetopia67432,93,104,743,NOTICE TO WINNERS: A unique invitation code is necessary to enter our exclusive sweeps. Click the link below:,1
2362454995,PrizeFun52329,87,71,180,NOTE TO WINNERS: A unique invitation code is necessary to enter our exclusive sweeps. Click the link below:,1
2338402742,TweetLotto88583,17,40,802,,1
2358695780,Prizetopia78822,87,98,713,NOTE TO WINNERS: A unique invitation code is needed to enter our exclusive contest. Click the link below:,1
2359263012,Prizetopia55944,85,92,761,NOTE TO WINNERS: A unique invitation code is needed to enter our private contest. Click the link below:,1
2362409005,PrizeFun39889,94,90,192,NOTICE TO WINNERS: A unique prize code is needed 2 enter our private sweeps. Click the link below:,1
2360699940,Prizetopia55036,86,96,733,NOTE TO WINNERS: A unique invitation code is necessary 2 enter our exclusive contest. Click the link below:,1
2351232252,PrizeFun76878,90,89,726,NOTICE TO WINNERS: A unique invitation code is needed 2 enter our exclusive sweeps. Click the link below:,1
2363210202,TweetLotto59533,86,102,779,NOTICE TO WINNERS: A unique invite code is necessary 2 enter our private sweepstakes. Click the link below:,1
2369438221,TweetWin66636,88,104,741,NOTICE TO WINNERS: A unique prize code is needed to enter our private sweepstakes. Click the link below:,1
2369532908,TweetPrize54909,89,94,818,NOTE TO WINNERS: A unique invite code is needed to enter our exclusive contest. Click the link below:,1
2359218307,PrizeFun27683,86,100,785,NOTE TO WINNERS: A unique invite code is needed 2 enter our exclusive sweeps. Click the link below:,1
2366152255,TweetWin45830,88,97,790,NOTICE TO WINNERS: A unique invitation code is needed to enter our exclusive contest. Click the link below:,1
2369400278,TweetLotto15056,85,92,786,NOTE TO WINNERS: A unique invite code is needed 2 enter our exclusive contest. Click the link below:,1
2331184560,Prizetopia24116,54,34,829,NOTICE TO WINNERS: A unique invitation code is needed 2 enter our exclusive contest. Click the link below:,1
2343126709,TweetWin49479,90,88,428,NOTE TO WINNERS: A unique invite code is necessary to enter our private sweeps. Click the link below:,1
2343093727,PrizeCrazy14883,87,74,399,NOTE TO WINNERS: A unique prize code is necessary to enter our private sweeps. Click the link below:,1
2342592962,PrizeCrazy69589,23,40,825,NOTICE TO WINNERS: A unique invite code is necessary 2 enter our exclusive sweepstakes. Click the link below:,1
2366647308,TweetWin47308,92,95,792,NOTE TO WINNERS: A unique invitation code is needed to enter our private sweeps. Click the link below:,1
2335084363,Prizetopia14175,27,43,849,NOTE TO WINNERS: A unique invitation code is needed to enter our exclusive sweepstakes. Click the link below:,1
2343944149,TweetPrize07162,26,26,803,NOTICE TO WINNERS: A unique invitation code is needed to enter our exclusive contest. Click the link below:,1
2343360962,TweetWin16846,24,43,788,NOTE TO WINNERS: A unique invitation code is necessary 2 enter our private contest. Click the link below:,1
2336035826,PrizeCrazy14462,20,28,786,NOTE TO WINNERS: A unique invitation code is needed to enter our exclusive sweeps. Click the link below:,1
2333069048,PrizeCrazy95797,66,53,860,NOTICE TO WINNERS: A unique invitation code is necessary to enter our exclusive sweeps. Click the link below:,1
2342962345,PrizeCrazy59039,23,43,808,NOTE TO WINNERS: A unique invite code is necessary to enter our private sweeps. Click the link below:,1
2342534203,TweetWin67362,22,28,839,NOTE TO WINNERS: A unique invite code is necessary 2 enter our exclusive sweeps. Click the link below:,1
2339859524,PrizeCrazy15708,24,27,790,NOTICE TO WINNERS: A unique prize code is needed 2 enter our private contest. Click the link below:,1
2355977858,PrizeFun84736,92,85,733,NOTE TO WINNERS: A unique invite code is needed to enter our exclusive sweepstakes. Click the link below:,1
2330513359,PrizeCrazy65707,61,36,860,NOTE TO WINNERS: A unique invitation code is necessary 2 enter our exclusive sweeps. Click the link below:,1
2344345724,PrizeFun06659,29,40,809,NOTICE TO WINNERS: A unique invitation code is necessary to enter our private contest. Click the link below:,1
2370172489,TweetLotto83291,93,98,770,NOTICE TO WINNERS: A unique invite code is needed to enter our private sweepstakes. Click the link below:,1
2333067764,TweetWin30637,72,41,792,NOTICE TO WINNERS: A unique prize code is needed 2 enter our private contest. Click the link below:,1
2343494232,PrizeFun23259,23,32,793,NOTICE TO WINNERS: A unique invitation code is necessary to enter our private contest. Click the link below:,1
2335580659,PrizeCrazy99942,23,39,778,NOTE TO WINNERS: A unique invitation code is needed 2 enter our private sweeps. Click the link below:,1
2343251887,PrizeCrazy66044,26,23,808,NOTE TO WINNERS: A unique invite code is needed to enter our private sweeps. Click the link below:,1
2352799446,TweetPrize24862,78,81,723,NOTE TO WINNERS: A unique invite code is needed 2 enter our private contest. Click the link below:,1
2340498128,TweetPrize00928,23,39,841,NOTE TO WINNERS: A unique invite code is needed 2 enter our exclusive sweepstakes. Click the link below:,1
2347974523,TweetWin05184,92,87,636,NOTICE TO WINNERS: A unique prize code is necessary 2 enter our private contest. Click the link below:,1
2338157329,Prizetopia03388,31,37,814,NOTE TO WINNERS: A unique invitation code is needed to enter our private contest. Click the link below:,1
2355454008,PrizeFun11210,90,77,706,NOTE TO WINNERS: A unique invite code is necessary to enter our exclusive sweeps. Click the link below:,1
2337010176,TweetLotto23972,18,36,779,NOTICE TO WINNERS: A unique invitation code is necessary to enter our private sweepstakes. Click the link below:,1
2370142507,PrizeFun97883,88,113,719,NOTE TO WINNERS: A unique prize code is needed 2 enter our private sweeps. Click the link below:,1
241915215,Hot__Quotes,489,157,4128,"Greatest quotes, motivate and inspire you.",1
2358623810,PrizeFun56963,93,91,739,NOTE TO WINNERS: A unique invitation code is necessary to enter our private sweeps. Click the link below:,1
2359223142,Prizetopia90893,93,93,762,NOTICE TO WINNERS: A unique invitation code is needed 2 enter our exclusive sweeps. Click the link below:,1
2362356036,PrizeCrazy14913,88,80,193,NOTICE TO WINNERS: A unique invitation code is necessary 2 enter our exclusive contest. Click the link below:,1
2362402130,TweetWin91008,86,81,172,NOTICE TO WINNERS: A unique prize code is needed to enter our private sweeps. Click the link below:,1
2360641896,PrizeCrazy08546,86,99,763,NOTICE TO WINNERS: A unique invitation code is needed 2 enter our exclusive sweepstakes. Click the link below:,1
2360632124,TweetLotto76468,89,104,737,NOTICE TO WINNERS: A unique invite code is needed 2 enter our private contest. Click the link below:,1
2360620525,TweetPrize96226,79,92,764,NOTICE TO WINNERS: A unique invite code is necessary 2 enter our private contest. Click the link below:,1
2363867346,TweetPrize00176,81,93,750,,1
2347952977,TweetWin86158,93,70,407,NOTE TO WINNERS: A unique invitation code is necessary 2 enter our exclusive sweepstakes. Click the link below:,1
2340781375,TweetPrize88483,22,46,777,NOTICE TO WINNERS: A unique invitation code is needed to enter our private contest. Click the link below:,1
2344521162,Prizetopia86254,20,41,806,NOTE TO WINNERS: A unique prize code is necessary 2 enter our exclusive contest. Click the link below:,1
2343089612,TweetLotto06863,91,82,428,NOTICE TO WINNERS: A unique invitation code is necessary 2 enter our private sweepstakes. Click the link below:,1
2343531132,TweetPrize07148,24,41,812,NOTE TO WINNERS: A unique invite code is needed to enter our private sweeps. Click the link below:,1
2338681550,TweetPrize54654,26,37,788,NOTE TO WINNERS: A unique invitation code is needed 2 enter our private sweeps. Click the link below:,1
2339509470,Prizetopia03273,20,36,796,NOTICE TO WINNERS: A unique prize code is needed to enter our private sweepstakes. Click the link below:,1
2331200574,PrizeFun87556,57,38,829,NOTICE TO WINNERS: A unique prize code is needed 2 enter our private sweeps. Click the link below:,1
2337985393,Prizetopia45218,21,37,837,NOTE TO WINNERS: A unique invitation code is necessary to enter our private sweepstakes. Click the link below:,1
2342666305,TweetWin74010,26,36,770,NOTE TO WINNERS: A unique invite code is necessary to enter our exclusive contest. Click the link below:,1
2338755470,TweetLotto36372,23,35,806,NOTE TO WINNERS: A unique prize code is needed 2 enter our private sweepstakes. Click the link below:,1
2335668366,TweetLotto42838,21,42,772,NOTICE TO WINNERS: A unique prize code is needed to enter our private contest. Click the link below:,1
2337916298,PrizeFun75959,66,41,785,NOTE TO WINNERS: A unique prize code is necessary to enter our exclusive sweeps. Click the link below:,1
2337873576,PrizeCrazy89150,61,39,844,NOTE TO WINNERS: A unique invitation code is necessary 2 enter our exclusive sweeps. Click the link below:,1
2337868543,PrizeFun23667,64,41,782,NOTICE TO WINNERS: A unique invitation code is necessary 2 enter our private contest. Click the link below:,1
2334503318,TweetPrize29536,68,41,775,NOTE TO WINNERS: A unique prize code is needed to enter our private sweepstakes. Click the link below:,1
2351294670,PrizeFun62234,95,90,724,NOTE TO WINNERS: A unique invite code is needed 2 enter our exclusive sweeps. Click the link below:,1
2337984972,TweetPrize25756,60,61,828,NOTICE TO WINNERS: A unique prize code is needed to enter our exclusive sweepstakes. Click the link below:,1
2354476128,TweetLotto91204,99,87,707,NOTICE TO WINNERS: A unique invite code is needed to enter our private sweeps. Click the link below:,1
2355378770,PrizeCrazy11763,88,94,728,NOTE TO WINNERS: A unique prize code is needed to enter our exclusive sweepstakes. Click the link below:,1
2355991680,TweetPrize51358,94,89,751,NOTE TO WINNERS: A unique prize code is needed to enter our exclusive sweepstakes. Click the link below:,1
2356038386,Prizetopia65056,84,93,651,NOTE TO WINNERS: A unique invitation code is needed to enter our exclusive contest. Click the link below:,1
2351215778,Prizetopia26716,84,94,696,NOTE TO WINNERS: A unique invitation code is necessary to enter our private sweepstakes. Click the link below:,1
2331333152,PrizeFun49487,58,37,786,,1
2356964924,Prizetopia62361,92,95,756,NOTE TO WINNERS: A unique invitation code is necessary 2 enter our private contest. Click the link below:,1
2360094949,PrizeCrazy30126,84,91,649,NOTICE TO WINNERS: A unique prize code is necessary to enter our private sweeps. Click the link below:,1
2362448845,Prizetopia91677,95,87,204,NOTE TO WINNERS: A unique prize code is needed 2 enter our private contest. Click the link below:,1
2360655823,TweetLotto74250,94,81,767,NOTICE TO WINNERS: A unique invite code is needed to enter our private contest. Click the link below:,1
2358720481,PrizeFun51021,80,87,710,NOTICE TO WINNERS: A unique prize code is needed to enter our private contest. Click the link below:,1
2358717260,PrizeFun37177,88,106,748,NOTE TO WINNERS: A unique invitation code is necessary 2 enter our private sweeps. Click the link below:,1
2343171061,TweetPrize77418,90,77,197,NOTICE TO WINNERS: A unique prize code is necessary 2 enter our exclusive sweepstakes. Click the link below:,1
2363972924,Prizetopia73828,83,97,821,NOTE TO WINNERS: A unique invitation code is needed 2 enter our private contest. Click the link below:,1
2359176846,TweetWin91598,84,91,774,NOTICE TO WINNERS: A unique invite code is necessary to enter our exclusive contest. Click the link below:,1
2343198655,TweetPrize35913,86,76,179,NOTICE TO WINNERS: A unique invitation code is needed to enter our exclusive contest. Click the link below:,1
2344314540,PrizeCrazy25730,22,35,820,NOTE TO WINNERS: A unique invite code is necessary 2 enter our private sweeps. Click the link below:,1
2343108704,TweetPrize67661,92,88,427,NOTICE TO WINNERS: A unique invite code is needed to enter our private sweeps. Click the link below:,1
2368474045,TweetLotto50890,85,98,771,NOTICE TO WINNERS: A unique invitation code is necessary 2 enter our exclusive sweepstakes. Click the link below:,1
2363220464,TweetLotto13166,86,109,796,NOTICE TO WINNERS: A unique prize code is needed 2 enter our exclusive sweeps. Click the link below:,1
2336803308,TweetLotto95722,22,32,819,NOTE TO WINNERS: A unique prize code is necessary to enter our private sweepstakes. Click the link below:,1
2344320643,TweetLotto48573,21,41,772,NOTE TO WINNERS: A unique prize code is necessary to enter our exclusive contest. Click the link below:,1
2366263388,PrizeCrazy81722,84,92,748,NOTE TO WINNERS: A unique prize code is necessary to enter our private sweeps. Click the link below:,1
2368584738,TweetWin00194,92,90,810,NOTICE TO WINNERS: A unique invitation code is necessary 2 enter our private contest. Click the link below:,1
2368468476,TweetLotto39076,91,100,759,NOTICE TO WINNERS: A unique prize code is necessary to enter our private sweeps. Click the link below:,1
2330520211,Prizetopia50737,58,41,766,NOTICE TO WINNERS: A unique invitation code is needed to enter our private contest. Click the link below:,1
2341025366,PrizeCrazy92208,19,28,802,NOTE TO WINNERS: A unique prize code is needed 2 enter our private contest. Click the link below:,1
2343033816,PrizeCrazy81096,23,42,815,NOTICE TO WINNERS: A unique invite code is needed to enter our private sweepstakes. Click the link below:,1
325403988,borremanstpdri2,0,1,48,,1
3298943021,CrazyPrize66244,0,6,52,Have a special code? Click the linky below:,1
3305460917,CrazyPrize75229,0,4,39,Have an invitation password? Click the link below:,1
179562837,danashemesh,0,0,304,,1
179295032,DavinaVanwey428,0,0,1883,,1
265622430,DougieButabi,187,42,21194,,1
117014468,eddy95680,13,0,1871,"No matter how old you get, hug and kiss your mother whenever you greet her.",1
101647448,EdlynEdolie,125,28,3261,,1
240564823,eyadharb,30,0,92,,1
184667668,faamkai,258,1202,413,,1
962735887,ferdinandoghene,26,13,13,helping to make fortunes,1
449565496,FissaFissa6062,1,0,290,,1
3078705434,FunPrize20890,0,0,7,,1
253826054,GennieRossi5062,1,0,300,,1
22256645,GreatestQuotes,2991573,211890,28897,"A collection of quotes that will challenge, motivate and inspire you. Compiled by Sinead Duffy, Hypnotherapist, Psychotherapist & Life Coach",1
156922624,ipassby,308,517,2767,"i like talking with my twitter friends, tweet me when u r not busy! haha!plz add my fb, toooo",1
113824520,lagwagob,0,2,281,,1
3071340081,LocoPrize29141,4,0,716,Got a unique password? Click the bitly link below:,1
3229520827,LocoPrize85412,0,3,46,Received a unique password? Click the link below:,1
3302530024,LottoTweet98867,1,0,44,Have an exclusive password? Click the bitly link below:,1
3303491711,LuckyDraw19529,1,7,48,Have a unique password? Click the shortlink below:,1
3229437498,LuckyDraw63804,0,4,31,Have an invite password? Click the linky below:,1
3307816547,LuckyPick38538,0,8,46,Got an access password? Click the linky below:,1
15488734,mjrmjr,0,0,14,,1
3231291522,MyPrize38001,1,3,39,Received a special pass? Click the shortlink below:,1
15006539,OfficialCodeh,396,133,9298,24 | JTV Vet Broadcaster | HGS Team Member,1
3229551091,PrizeBoat03219,0,4,31,Received an access pass? Click the shortlink below:,1
3234328321,PrizeBoat66676,0,3,38,Received a unique pass? Click the shortlink below:,1
3230450912,PrizeBoat77664,0,7,41,Have an invite key? Click the link below:,1
3227913542,PrizeCrazy00886,1,8,30,Received an invitation code? Click the linky below:,1
3229449756,PrizeCrazy14130,0,6,17,Have a unique pass? Click the bitly link below:,1
3302446791,PrizeCrazy40448,0,5,53,Got a special code? Click the shortlink below:,1
3303438987,PrizeCrazy94868,0,9,37,Have an invitation code? Click the shortlink below:,1
3055225969,PrizeLotto47934,4,0,772,Got a special password? Click the shortlink below:,1
3308945967,PrizeLotto52491,0,10,34,Got an invite key? Click the bitly link below:,1
3305488912,PrizeTrain55275,1,9,32,Have a special code? Click the link below:,1
60649090,reward9281,30,184,0,Claim your free reward for tweeting today!,1
56614489,Rewards0127,62,421,1,Thanks for being a member of Twitter. Claim your prize.,1
56614263,Rewards0144,42,407,1,Thanks for being a member of Twitter. Claim your prize.,1
56614389,Rewards0483,56,409,1,Thanks for being a member of Twitter. Claim your prize.,1
56613469,Rewards0516,55,386,1,Thanks for being a member of Twitter. Claim your prize.,1
56613598,Rewards0571,53,383,1,Thanks for being a member of Twitter. Claim your prize.,1
56614139,Rewards0762,49,387,1,Thanks for being a member of Twitter. Claim your prize.,1
56633251,Rewards0936,60,332,1,Thanks for being a member of Twitter. Claim your prize.,1
56633760,Rewards0984,1,0,1,Thanks for being a member of Twitter. Claim your prize.,1
57333618,Rewards1365,73,409,1,Thanks for being a member of Twitter. Claim your prize.,1
57156338,Rewards1431,43,398,1,Thanks for being a member of Twitter. Claim your prize.,1
57333680,Rewards1535,42,347,1,Thanks for being a member of Twitter. Claim your prize.,1
56558463,Rewards1658,55,319,1,Thanks for being a member of Twitter. Claim your prize.,1
56558636,Rewards1696,37,299,1,Thanks for being a member of Twitter. Claim your prize.,1
57333121,Rewards1805,45,373,1,Thanks for being a member of Twitter. Claim your prize.,1
56558827,Rewards1908,53,337,1,Thanks for being a member of Twitter. Claim your prize.,1
56761775,Rewards2313,64,413,1,Thanks for being a member of Twitter. Claim your prize.,1
56759836,Rewards2489,38,358,1,Get your prize today. Thank you for being a member of Twitter.,1
56838474,Rewards2501,49,479,1,Get your prize today. Thank you for being a member of Twitter.,1
56838620,Rewards2516,56,405,1,Thanks for being a member of Twitter. Claim your prize.,1
57232993,Rewards2574,45,351,1,Get your prize today. Thank you for being a member of Twitter.,1
56839754,Rewards2666,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
56840437,Rewards2836,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
57165694,Rewards2862,9,66,1,Thanks for being a member of Twitter. Claim your prize.,1
56872129,Rewards3142,2,15,1,Get your prize today. Thank you for being a member of Twitter.,1
56872455,Rewards3394,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
57351732,Rewards3795,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
56872758,Rewards3902,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
56871535,Rewards3907,61,339,1,Thanks for being a member of Twitter. Claim your prize.,1
56932708,Rewards4175,43,374,1,Thanks for being a member of Twitter. Claim your prize.,1
56933834,Rewards4382,62,422,1,Thanks for being a member of Twitter. Claim your prize.,1
56930860,Rewards4564,51,357,1,Thanks for being a member of Twitter. Claim your prize.,1
56931299,Rewards4636,55,335,1,Thanks for being a member of Twitter. Claim your prize.,1
57333339,Rewards4645,41,382,0,Thanks for being a member of Twitter. Claim your prize.,1
57154352,Rewards5141,26,165,1,Get your prize today. Thank you for being a member of Twitter.,1
57097440,Rewards5303,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
57082889,Rewards5315,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
57081399,Rewards5334,42,387,1,Thanks for being a member of Twitter. Claim your prize.,1
57166440,Rewards5392,41,396,1,Get your prize today. Thank you for being a member of Twitter.,1
57081225,Rewards5495,47,364,1,Thanks for being a member of Twitter. Claim your prize.,1
57094896,Rewards5597,59,372,1,Thanks for being a member of Twitter. Claim your prize.,1
57163060,Rewards5782,59,420,1,Thanks for being a member of Twitter. Claim your prize.,1
57097621,Rewards5980,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
57154166,Rewards6021,51,402,1,Thanks for being a member of Twitter. Claim your prize.,1
57224450,Rewards6323,33,234,1,Thanks for being a member of Twitter. Claim your prize.,1
57234800,Rewards7484,42,364,1,Thanks for being a member of Twitter. Claim your prize.,1
57351026,Rewards7585,0,0,1,Thanks for being a member of Twitter. Claim your prize.,1
57227455,Rewards8223,55,390,1,Get your prize today. Thank you for being a member of Twitter.,1
57333837,Rewards8435,46,448,1,Thanks for being a member of Twitter. Claim your prize.,1
3231344078,RewardTime51176,0,3,30,Got an invitation key? Click the link below:,1
3230502553,RewardTime81849,0,5,17,Received a unique password? Click the link below:,1
3227904608,RewardTime91932,0,7,42,Have an access password? Click the bitly link below:,1
3069252070,RewardTime99692,0,0,903,Got an access key? Click the link below:,1
56211591,TReward452,57,369,1,Thanks for being a member of Twitter. Claim your prize.,1
56212595,TReward765,40,365,1,Get your prize today. Thank you for being a member of Twitter.,1
56179780,TRewards549,1,0,1,Get your prize today. Thank you for being a member of Twitter.,1
56210449,TRewards735,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
56179110,TRewards994,46,367,1,Thanks for being a member of Twitter. Claim your prize.,1
56289540,TRewards_8WUje6,38,331,1,Thanks for being a member of Twitter. Claim your prize.,1
56290315,TRewards_EWoZGe,41,284,1,Thanks for being a member of Twitter. Claim your prize.,1
56288437,TRewards_La11JP,41,291,1,Thanks for being a member of Twitter. Claim your prize.,1
56283760,TRewards_piUAYP,56,328,1,Thanks for being a member of Twitter. Claim your prize.,1
56287142,TRewards_qyLWmK,55,295,1,Thanks for being a member of Twitter. Claim your prize.,1
56292099,TRewards_srqX4T,47,388,1,Thanks for being a member of Twitter. Claim your prize.,1
56286694,TRewards_zT0rQL,60,314,1,Thanks for being a member of Twitter. Claim your prize.,1
3078501312,TweetLotto24626,0,0,4,,1
55902182,TweetRewards159,42,337,1,Thanks for being a member of Twitter. Claim your prize.,1
56248903,TweetRewards161,61,368,1,Get your prize today. Thank you for being a member of Twitter.,1
55926547,TweetRewards269,47,314,1,Get your prize today. Thank you for being a member of Twitter.,1
55902503,TweetRewards288,42,308,1,Get your prize today. Thank you for being a member of Twitter.,1
55926935,TweetRewards298,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
56249010,TweetRewards347,40,371,1,Get your prize today. Thank you for being a member of Twitter.,1
55927230,TweetRewards351,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
55927062,TweetRewards465,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
55902052,TweetRewards552,40,317,1,Get your prize today. Thank you for being a member of Twitter.,1
55902306,TweetRewards571,35,300,1,Get your prize today. Thank you for being a member of Twitter.,1
55885962,TweetRewards576,44,253,1,Get your prize today. Thank you for being a member of Twitter.,1
55926879,TweetRewards609,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
55901488,TweetRewards680,51,320,1,Get your prize today. Thank you for being a member of Twitter.,1
55886479,TweetRewards809,36,272,1,Get your prize today. Thank you for being a member of Twitter.,1
55926996,TweetRewards886,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
56249379,TweetRewards918,71,386,1,Get your prize today. Thank you for being a member of Twitter.,1
56250124,TweetRewards937,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
55886502,TweetRewards991,65,349,1,Get your prize today. Thank you for being a member of Twitter.,1
15947185,TweetSmarter,396490,142691,123974,"Now in our 8th year helping everyone get the most out of #Twitter and #SocialMedia. Tweet us anytime! Tips, tools, #Tweetsmarter news and tech support for all.",1
56169947,TwitRewards430,61,367,1,Thanks for being a member of Twitter. Claim your prize.,1
56171001,TwitRewards454,62,386,0,Thanks for being a member of Twitter. Claim your prize.,1
56151798,TwitRewards484,56,379,1,Thanks for being a member of Twitter. Claim your prize.,1
56157407,TwitRewards494,48,366,1,Get your prize today. Thank you for being a member of Twitter.,1
56157308,TwitRewards628,60,354,1,Thanks for being a member of Twitter. Claim your prize.,1
56170342,TwitRewards638,55,385,1,Thanks for being a member of Twitter. Claim your prize.,1
56157577,TwitRewards788,44,361,1,Get your prize today. Thank you for being a member of Twitter.,1
56157076,TwitRewards851,56,369,1,Get your prize today. Thank you for being a member of Twitter.,1
56158032,TwitRewards968,0,0,1,Get your prize today. Thank you for being a member of Twitter.,1
56216432,T_Rewards792,57,345,1,Thanks for being a member of Twitter. Claim your prize.,1
138667565,WeHire123,39205,7152,44282,We Are The #1 Job Placement Company In Urban America,1
3302525926,WinWin92147,0,0,41,Received an invitation code? Click the bitly link below:,1
3168047107,Californiahired,24,73,2354,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2904943402,health_FL,60,48,15221,,1
3238052845,IT_Boston_jobs,44,58,6601,Recruiter. Hunter. Fitness Advocate. Lover of caramel lattes & 6 inch heels :) #Recruitment |#Recruitments | #Recruiters |#Headhunter | #Hiring | #Jobs | #IT,1
2786905275,minnesota_job,94,33,26257,"IT Hiring, posting job opportunities. Open networker, follow and add me to your network! Now Hiring all IT positions",1
3167933976,CT_Hires,31,46,12449,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
3167997842,Mississippi_HR,38,48,10003,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2700434262,jobs_health,72,101,56071,Follow this account for the latest Health jobs worldwide. Be the first to apply for the newest jobs. Search millions of jobs using http://t.co/MpL08f50hp,1
3167950890,Rhode_Island_HR,37,52,10350,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2814045171,Hiring_Michigan,23,8,46986,See who is hiring in Michigan. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2766017341,oracle_jobs_USA,34,35,14602,Oracle Jobs - Follow this account for ORACLE job tweets,1
3168026330,NY_hire,31,92,11673,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2580591968,ITPennsylvania,111,37,22003,Follow this account for geo-targeted IT job tweets in Pennsylvania from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2752657045,IT_Denver,23,41,1149,Follow this account for geo-targeted IT job tweets in Denver from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xw5Es,1
3231948901,Hire_accountant,15,37,1856,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2813968377,Hiring_Iowa,9,8,8996,See who is hiring in Iowa. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2881189474,HealthJobsAL,18,13,3454,Follow this account for the Newest Health jobs in Alabama. Be the first to apply ! #jobs #hiring #medical #nurse #healthcare #job,1
2577279787,ITCalifornia,66,114,10241,Follow this account for geo-targeted IT job tweets in California from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2786943825,Ohio_Recruiting,135,68,38561,"IT Hiring, posting job opportunities. Open networker, follow and add me to your network! Now Hiring all IT positions",1
3165882797,Chicago_HR,60,48,5504,✨ New jobs Daily. ✨ Be First to Apply for the very latest Jobs. Tweeting Jobs from ★ http://t.co/KeWnGY6GRj ★ the #1 Most searched Job Site. #job #Jobs #hiring,1
2813750889,Hire_California,72,31,58870,See who is hiring in California. Be the first to see the latest jobs. Search millions of jobs using http://t.co/IluOVBITYU,1
2645498262,java_jobs_usa,166,76,14088,Follow this account for JAVA job tweets from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
2578989331,ITconnecticut,10,22,1745,Follow this account for geo-targeted IT job tweets in Connecticut from ITJobPro the biggest IT job site on the planet. more at http://t.co/kLxn6Xf2Cs,1
